question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
98016,58467,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1001,rv,rv,Live Phone,U.S. President,0,,6/9/19,6/12/19,11/3/20,"",false,,,false,false,6/16/19 09:06,,https://www.foxnews.com/politics/fox-news-poll-6-16,general,Trump,Donald Trump,REP,41.0
98017,58467,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1001,rv,rv,Live Phone,U.S. President,0,,6/9/19,6/12/19,11/3/20,"",false,,,false,false,6/16/19 09:06,,https://www.foxnews.com/politics/fox-news-poll-6-16,general,Buttigieg,Pete Buttigieg,DEM,41.0
98017,58467,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1001,rv,rv,Live Phone,U.S. President,0,,6/9/19,6/12/19,11/3/20,"",false,,,false,false,6/16/19 09:06,,https://www.foxnews.com/politics/fox-news-poll-6-16,general,Trump,Donald Trump,REP,40.0
97907,58452,2020,Michigan,143,EPIC-MRA,"","",EPIC-MRA,84,EPIC-MRA,B+,600,lv,lv,Live Phone,U.S. President,0,,6/8/19,6/12/19,11/3/20,"",false,,,false,false,6/14/19 08:19,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2019_Media_Freq.pdf,general,Biden,Joseph R. Biden Jr.,DEM,52.0
97907,58452,2020,Michigan,143,EPIC-MRA,"","",EPIC-MRA,84,EPIC-MRA,B+,600,lv,lv,Live Phone,U.S. President,0,,6/8/19,6/12/19,11/3/20,"",false,,,false,false,6/14/19 08:19,,https://ssl2002.webhosting.comcast.net/epic-mra/press/Stwd_Survey_June2019_Media_Freq.pdf,general,Trump,Donald Trump,REP,41.0
98024,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Biden,Joseph R. Biden Jr.,DEM,46.0
98024,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,35.0
98025,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Sanders,Bernard Sanders,DEM,47.0
98025,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,35.0
98026,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Buttigieg,Pete Buttigieg,DEM,34.0
98026,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,36.0
98027,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Klobuchar,Amy Klobuchar,DEM,34.0
98027,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,36.0
98028,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Warren,Elizabeth Warren,DEM,42.0
98028,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,36.0
98029,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Harris,Kamala D. Harris,DEM,41.0
98029,58426,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,1000,a,a,Online,U.S. President,0,,6/10/19,6/11/19,11/3/20,"",false,,,false,false,6/17/19 08:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-06/daily-beast-gender-topline-2019-06-17-v2.pdf,general,Trump,Donald Trump,REP,35.0
97724,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Biden,Joseph R. Biden Jr.,DEM,53.0
97724,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,40.0
97725,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Sanders,Bernard Sanders,DEM,51.0
97725,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,42.0
97726,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Warren,Elizabeth Warren,DEM,49.0
97726,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:55,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,42.0
97727,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Harris,Kamala D. Harris,DEM,49.0
97727,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,41.0
97728,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Buttigieg,Pete Buttigieg,DEM,47.0
97728,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,42.0
97729,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Booker,Cory A. Booker,DEM,47.0
97729,58418,2020,,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1214,rv,rv,Live Phone,U.S. President,0,,6/6/19,6/10/19,11/3/20,"",false,,,false,false,6/11/19 13:56,,https://poll.qu.edu/national/release-detail?ReleaseID=2627,general,Trump,Donald Trump,REP,42.0
97739,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Biden,Joseph R. Biden Jr.,DEM,44.0
97739,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,33.0
97740,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Sanders,Bernard Sanders,DEM,42.0
97740,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,32.0
97741,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Warren,Elizabeth Warren,DEM,32.0
97741,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,33.0
97742,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Booker,Cory A. Booker,DEM,28.0
97742,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:22,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,32.0
97743,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Harris,Kamala D. Harris,DEM,30.0
97743,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,33.0
97744,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,O'Rourke,Beto O'Rourke,DEM,28.0
97744,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,32.0
97745,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Buttigieg,Pete Buttigieg,DEM,27.0
97745,58411,2020,,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B/C,1991,rv,rv,Online,U.S. President,0,,6/7/19,6/9/19,11/3/20,"",false,,,false,false,6/12/19 08:23,,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,general,Trump,Donald Trump,REP,31.0
99816,58751,2020,,48,Basswood Research,1162,Heritage Action,Basswood Research,24,Basswood Research,B/C,1200,lv,lv,Live Phone,U.S. President,0,,6/3/19,6/6/19,11/3/20,"",false,,,false,false,7/29/19 12:08,,https://s3.amazonaws.com/hafa/National-survey-crosstabs-June-2019-Autosaved.pdf,general,Biden,Joseph R. Biden Jr.,DEM,47.8
99816,58751,2020,,48,Basswood Research,1162,Heritage Action,Basswood Research,24,Basswood Research,B/C,1200,lv,lv,Live Phone,U.S. President,0,,6/3/19,6/6/19,11/3/20,"",false,,,false,false,7/29/19 12:08,,https://s3.amazonaws.com/hafa/National-survey-crosstabs-June-2019-Autosaved.pdf,general,Trump,Donald Trump,REP,43.7
99817,58751,2020,,48,Basswood Research,1162,Heritage Action,Basswood Research,24,Basswood Research,B/C,1200,lv,lv,Live Phone,U.S. President,0,,6/3/19,6/6/19,11/3/20,"",false,,,false,false,7/29/19 12:08,,https://s3.amazonaws.com/hafa/National-survey-crosstabs-June-2019-Autosaved.pdf,general,Sanders,Bernard Sanders,DEM,44.7
99817,58751,2020,,48,Basswood Research,1162,Heritage Action,Basswood Research,24,Basswood Research,B/C,1200,lv,lv,Live Phone,U.S. President,0,,6/3/19,6/6/19,11/3/20,"",false,,,false,false,7/29/19 12:08,,https://s3.amazonaws.com/hafa/National-survey-crosstabs-June-2019-Autosaved.pdf,general,Trump,Donald Trump,REP,45.4
97664,58399,2020,New York,438,Siena College,"","",Siena College,305,Siena College,A-,812,rv,rv,Live Phone,U.S. President,0,,6/2/19,6/6/19,11/3/20,"",false,,,false,false,6/10/19 08:49,,https://scri.siena.edu/wp-content/uploads/2019/06/SNY0619-Crosstabs061019.pdf,general,Gillibrand,Kirsten E. Gillibrand,DEM,58.0
97664,58399,2020,New York,438,Siena College,"","",Siena College,305,Siena College,A-,812,rv,rv,Live Phone,U.S. President,0,,6/2/19,6/6/19,11/3/20,"",false,,,false,false,6/10/19 08:49,,https://scri.siena.edu/wp-content/uploads/2019/06/SNY0619-Crosstabs061019.pdf,general,Trump,Donald Trump,REP,34.0
97665,58399,2020,New York,438,Siena College,"","",Siena College,305,Siena College,A-,812,rv,rv,Live Phone,U.S. President,0,,6/2/19,6/6/19,11/3/20,"",false,,,false,false,6/10/19 08:49,,https://scri.siena.edu/wp-content/uploads/2019/06/SNY0619-Crosstabs061019.pdf,general,de Blasio,Bill de Blasio,DEM,48.0
97665,58399,2020,New York,438,Siena College,"","",Siena College,305,Siena College,A-,812,rv,rv,Live Phone,U.S. President,0,,6/2/19,6/6/19,11/3/20,"",false,,,false,false,6/10/19 08:49,,https://scri.siena.edu/wp-content/uploads/2019/06/SNY0619-Crosstabs061019.pdf,general,Trump,Donald Trump,REP,36.0
97610,58393,2020,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,5/26/19,6/6/19,11/3/20,"",false,,,false,false,6/7/19 10:27,fielded from May 26-30 and June 2-6,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jun07,general,de Blasio,Bill de Blasio,DEM,38.0
97610,58393,2020,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,C+,5000,lv,lv,IVR/Online,U.S. President,0,,5/26/19,6/6/19,11/3/20,"",false,,,false,false,6/7/19 10:27,fielded from May 26-30 and June 2-6,http://www.rasmussenreports.com/public_content/politics/elections/election_2020/white_house_watch_jun07,general,Trump,Donald Trump,REP,46.0
97590,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:05,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,47.0
97590,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:05,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,34.0
97591,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:05,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Biden,Joseph R. Biden Jr.,DEM,50.0
97591,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:05,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,36.0
97592,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Sanders,Bernard Sanders,DEM,44.0
97592,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,35.0
97593,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Sanders,Bernard Sanders,DEM,46.0
97593,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,37.0
97594,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Warren,Elizabeth Warren,DEM,40.0
97594,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,36.0
97595,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Warren,Elizabeth Warren,DEM,43.0
97595,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,38.0
97596,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Buttigieg,Pete Buttigieg,DEM,37.0
97596,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,34.0
97597,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Buttigieg,Pete Buttigieg,DEM,39.0
97597,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,37.0
97598,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Harris,Kamala D. Harris,DEM,39.0
97598,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,4416,a,a,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,36.0
97599,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Harris,Kamala D. Harris,DEM,41.0
97599,58389,2020,,744,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,3851,rv,rv,Online,U.S. President,0,,5/29/19,6/5/19,11/3/20,"",false,,,false,false,6/6/19 14:06,,https://fingfx.thomsonreuters.com/gfx/mkt/12/1525/1504/2019%20Reuters%20Tracking%20-%20Democratic%20Primary%20Poll%2006%2005%202019.pdf,general,Trump,Donald Trump,REP,38.0
94777,58198,2020,Texas,396,Quinnipiac University,"","",Quinnipiac University,267,Quinnipiac University,B+,1159,rv,rv,Live Phone,U.S. President,0,,5/29/19,6/4/19,11/3/20,"",false,,,false,false,6/5/19 14:13,,https://poll.qu.edu/texas/release-detail?ReleaseID=2625,general,Biden,Joseph R. Biden Jr.,DEM,48.0
